City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,day,month,weekend,AQI_future
Chennai,2019-11-09,105,57.75,113.4,87.15,119.7,1.1,99.75,9,11,1,88.0
Chennai,2019-12-09,88,48.4,95.04,73.04,100.32,0.92,83.6,9,12,0,86.0
Chennai,2019-01-10,86,47.3,92.88,71.38,98.04,0.9,81.7,10,1,0,99.0
Chennai,2019-02-10,99,54.45,106.92,82.17,112.86,1.04,94.05,10,2,1,84.0
Chennai,2019-03-10,84,46.2,90.72,69.72,95.76,0.88,79.8,10,3,1,71.0
Chennai,2019-04-10,71,39.05,76.68,58.93,80.94,0.75,67.45,10,4,0,80.0
Chennai,2019-05-10,80,44.0,86.4,66.4,91.2,0.84,76.0,10,5,0,88.0
Chennai,2019-06-10,88,48.4,95.04,73.04,100.32,0.92,83.6,10,6,0,50.0
Chennai,2019-07-10,50,27.5,54.0,41.5,57.0,0.53,47.5,10,7,0,80.0
Chennai,2019-08-10,80,44.0,86.4,66.4,91.2,0.84,76.0,10,8,1,85.0
Chennai,2019-09-10,85,46.75,91.8,70.55,96.9,0.89,80.75,10,9,0,84.0
Chennai,2019-10-10,84,46.2,90.72,69.72,95.76,0.88,79.8,10,10,0,69.0
Chennai,2019-11-10,69,37.95,74.52,57.27,78.66,0.72,65.55,10,11,1,73.0
Chennai,2019-12-10,73,40.15,78.84,60.59,83.22,0.77,69.35,10,12,0,100.0
Chennai,2019-01-11,100,55.0,108.0,83.0,114.0,1.05,95.0,11,1,0,56.0
Chennai,2019-02-11,56,30.8,60.48,46.48,63.84,0.59,53.2,11,2,0,107.0
Chennai,2019-03-11,107,58.85,115.56,88.81,121.98,1.12,101.65,11,3,0,262.0
Chennai,2019-04-11,262,144.1,282.96,217.46,298.68,2.75,248.9,11,4,0,237.0
Chennai,2019-05-11,237,130.35,255.96,196.71,270.18,2.49,225.15,11,5,1,224.0
Chennai,2019-06-11,224,123.2,241.92,185.92,255.36,2.35,212.8,11,6,0,272.0
Chennai,2019-07-11,272,149.6,293.76,225.76,310.08,2.86,258.4,11,7,0,288.0
Chennai,2019-08-11,288,158.4,311.04,239.04,328.32,3.02,273.6,11,8,1,218.0
Chennai,2019-09-11,218,119.9,235.44,180.94,248.52,2.29,207.1,11,9,0,234.0
Chennai,2019-10-11,234,128.7,252.72,194.22,266.76,2.46,222.3,11,10,0,184.0
Chennai,2019-11-11,184,101.2,198.72,152.72,209.76,1.93,174.8,11,11,0,65.0
Chennai,2019-12-11,65,35.75,70.2,53.95,74.1,0.68,61.75,11,12,0,45.0
Chennai,2019-01-12,45,24.75,48.6,37.35,51.3,0.47,42.75,12,1,1,36.0
Chennai,2019-02-12,36,19.8,38.88,29.88,41.04,0.38,34.2,12,2,0,58.0
Chennai,2019-03-12,58,31.9,62.64,48.14,66.12,0.61,55.1,12,3,0,71.0
Chennai,2019-04-12,71,39.05,76.68,58.93,80.94,0.75,67.45,12,4,0,109.0
Chennai,2019-05-12,109,59.95,117.72,90.47,124.26,1.14,103.55,12,5,1,96.0
Chennai,2019-06-12,96,52.8,103.68,79.68,109.44,1.01,91.2,12,6,0,74.0
Chennai,2019-07-12,74,40.7,79.92,61.42,84.36,0.78,70.3,12,7,0,72.0
Chennai,2019-08-12,72,39.6,77.76,59.76,82.08,0.76,68.4,12,8,0,54.0
Chennai,2019-09-12,54,29.7,58.32,44.82,61.56,0.57,51.3,12,9,0,56.0
Chennai,2019-10-12,56,30.8,60.48,46.48,63.84,0.59,53.2,12,10,1,69.0
Chennai,2019-11-12,69,37.95,74.52,57.27,78.66,0.72,65.55,12,11,0,52.0
Chennai,2019-12-12,52,28.6,56.16,43.16,59.28,0.55,49.4,12,12,0,64.0
Chennai,2020-01-01,64,35.2,69.12,53.12,72.96,0.67,60.8,1,1,0,57.0
Chennai,2020-02-01,57,31.35,61.56,47.31,64.98,0.6,54.15,1,2,1,69.0
Chennai,2020-03-01,69,37.95,74.52,57.27,78.66,0.72,65.55,1,3,1,47.0
Chennai,2020-04-01,47,25.85,50.76,39.01,53.58,0.49,44.65,1,4,0,60.0
Chennai,2020-05-01,60,33.0,64.8,49.8,68.4,0.63,57.0,1,5,0,52.0
Chennai,2020-06-01,52,28.6,56.16,43.16,59.28,0.55,49.4,1,6,0,47.0
Chennai,2020-07-01,47,25.85,50.76,39.01,53.58,0.49,44.65,1,7,0,78.0
Chennai,2020-08-01,78,42.9,84.24,64.74,88.92,0.82,74.1,1,8,1,77.0
Chennai,2020-09-01,77,42.35,83.16,63.91,87.78,0.81,73.15,1,9,0,73.0
Chennai,2020-10-01,73,40.15,78.84,60.59,83.22,0.77,69.35,1,10,0,70.0
Chennai,2020-11-01,70,38.5,75.6,58.1,79.8,0.74,66.5,1,11,1,89.0
Chennai,2020-12-01,89,48.95,96.12,73.87,101.46,0.93,84.55,1,12,0,61.0
Chennai,2020-01-02,61,33.55,65.88,50.63,69.54,0.64,57.95,2,1,0,50.0
Chennai,2020-02-02,50,27.5,54.0,41.5,57.0,0.53,47.5,2,2,1,76.0
Chennai,2020-03-02,76,41.8,82.08,63.08,86.64,0.8,72.2,2,3,0,76.0
Chennai,2020-04-02,76,41.8,82.08,63.08,86.64,0.8,72.2,2,4,0,85.0
Chennai,2020-05-02,85,46.75,91.8,70.55,96.9,0.89,80.75,2,5,1,86.0
Chennai,2020-06-02,86,47.3,92.88,71.38,98.04,0.9,81.7,2,6,0,71.0
Chennai,2020-07-02,71,39.05,76.68,58.93,80.94,0.75,67.45,2,7,0,54.0
Chennai,2020-08-02,54,29.7,58.32,44.82,61.56,0.57,51.3,2,8,1,60.0
Chennai,2020-09-02,60,33.0,64.8,49.8,68.4,0.63,57.0,2,9,0,58.0
Chennai,2020-10-02,58,31.9,62.64,48.14,66.12,0.61,55.1,2,10,0,64.0
Chennai,2020-11-02,64,35.2,69.12,53.12,72.96,0.67,60.8,2,11,0,70.0
Chennai,2020-12-02,70,38.5,75.6,58.1,79.8,0.74,66.5,2,12,0,66.0
Chennai,2020-01-03,66,36.3,71.28,54.78,75.24,0.69,62.7,3,1,0,89.0
Chennai,2020-02-03,89,48.95,96.12,73.87,101.46,0.93,84.55,3,2,0,97.0
Chennai,2020-03-03,97,53.35,104.76,80.51,110.58,1.02,92.15,3,3,0,79.0
Chennai,2020-04-03,79,43.45,85.32,65.57,90.06,0.83,75.05,3,4,0,68.0
Chennai,2020-05-03,68,37.4,73.44,56.44,77.52,0.71,64.6,3,5,1,52.0
Chennai,2020-06-03,52,28.6,56.16,43.16,59.28,0.55,49.4,3,6,0,63.0
Chennai,2020-07-03,63,34.65,68.04,52.29,71.82,0.66,59.85,3,7,0,45.0
Chennai,2020-08-03,45,24.75,48.6,37.35,51.3,0.47,42.75,3,8,0,58.0
Chennai,2020-09-03,58,31.9,62.64,48.14,66.12,0.61,55.1,3,9,0,38.0
Chennai,2020-10-03,38,20.9,41.04,31.54,43.32,0.4,36.1,3,10,1,54.0
Chennai,2020-11-03,54,29.7,58.32,44.82,61.56,0.57,51.3,3,11,0,53.0
Chennai,2020-12-03,53,29.15,57.24,43.99,60.42,0.56,50.35,3,12,0,61.0
Chennai,2020-01-04,61,33.55,65.88,50.63,69.54,0.64,57.95,4,1,1,62.0
Chennai,2020-02-04,62,34.1,66.96,51.46,70.68,0.65,58.9,4,2,0,56.0
Chennai,2020-03-04,56,30.8,60.48,46.48,63.84,0.59,53.2,4,3,0,55.0
Chennai,2020-04-04,55,30.25,59.4,45.65,62.7,0.58,52.25,4,4,1,55.0
Chennai,2020-05-04,55,30.25,59.4,45.65,62.7,0.58,52.25,4,5,0,46.0
Chennai,2020-06-04,46,25.3,49.68,38.18,52.44,0.48,43.7,4,6,0,40.0
Chennai,2020-07-04,40,22.0,43.2,33.2,45.6,0.42,38.0,4,7,1,44.0
Chennai,2020-08-04,44,24.2,47.52,36.52,50.16,0.46,41.8,4,8,0,42.0
Chennai,2020-09-04,42,23.1,45.36,34.86,47.88,0.44,39.9,4,9,0,62.0
Chennai,2020-10-04,62,34.1,66.96,51.46,70.68,0.65,58.9,4,10,1,43.0
Chennai,2020-11-04,43,23.65,46.44,35.69,49.02,0.45,40.85,4,11,0,44.0
Chennai,2020-12-04,44,24.2,47.52,36.52,50.16,0.46,41.8,4,12,0,60.0
Chennai,2020-01-05,60,33.0,64.8,49.8,68.4,0.63,57.0,5,1,1,51.0
Chennai,2020-02-05,51,28.05,55.08,42.33,58.14,0.54,48.45,5,2,0,51.0
Chennai,2020-03-05,51,28.05,55.08,42.33,58.14,0.54,48.45,5,3,0,45.0
Chennai,2020-04-05,45,24.75,48.6,37.35,51.3,0.47,42.75,5,4,1,52.0
Chennai,2020-05-05,52,28.6,56.16,43.16,59.28,0.55,49.4,5,5,0,51.0
Chennai,2020-06-05,51,28.05,55.08,42.33,58.14,0.54,48.45,5,6,0,51.0
Chennai,2020-07-05,51,28.05,55.08,42.33,58.14,0.54,48.45,5,7,1,51.0
Chennai,2020-08-05,51,28.05,55.08,42.33,58.14,0.54,48.45,5,8,0,48.0
Chennai,2020-09-05,48,26.4,51.84,39.84,54.72,0.5,45.6,5,9,1,54.0
Chennai,2020-10-05,54,29.7,58.32,44.82,61.56,0.57,51.3,5,10,0,45.0
Chennai,2020-11-05,45,24.75,48.6,37.35,51.3,0.47,42.75,5,11,0,48.0
Chennai,2020-12-05,48,26.4,51.84,39.84,54.72,0.5,45.6,5,12,1,92.0
Chennai,2020-01-06,92,50.6,99.36,76.36,104.88,0.97,87.4,6,1,0,77.0
Chennai,2020-02-06,77,42.35,83.16,63.91,87.78,0.81,73.15,6,2,0,66.0
Chennai,2020-03-06,66,36.3,71.28,54.78,75.24,0.69,62.7,6,3,0,67.0
Chennai,2020-04-06,67,36.85,72.36,55.61,76.38,0.7,63.65,6,4,0,69.0
Chennai,2020-05-06,69,37.95,74.52,57.27,78.66,0.72,65.55,6,5,0,71.0
Chennai,2020-06-06,71,39.05,76.68,58.93,80.94,0.75,67.45,6,6,1,88.0
Chennai,2020-07-06,88,48.4,95.04,73.04,100.32,0.92,83.6,6,7,0,68.0
Chennai,2020-08-06,68,37.4,73.44,56.44,77.52,0.71,64.6,6,8,0,70.0
Chennai,2020-09-06,70,38.5,75.6,58.1,79.8,0.74,66.5,6,9,1,70.0
Chennai,2020-10-06,70,38.5,75.6,58.1,79.8,0.74,66.5,6,10,0,78.0
Chennai,2020-11-06,78,42.9,84.24,64.74,88.92,0.82,74.1,6,11,0,112.0
Chennai,2020-12-06,112,61.6,120.96,92.96,127.68,1.18,106.4,6,12,1,75.0
Chennai,2020-01-07,75,41.25,81.0,62.25,85.5,0.79,71.25,7,1,0,76.0
Chennai,2020-02-07,76,41.8,82.08,63.08,86.64,0.8,72.2,7,2,0,132.0
Chennai,2020-03-07,132,72.6,142.56,109.56,150.48,1.39,125.4,7,3,1,117.0
Chennai,2020-04-07,117,64.35,126.36,97.11,133.38,1.23,111.15,7,4,0,85.0
Chennai,2020-05-07,85,46.75,91.8,70.55,96.9,0.89,80.75,7,5,0,109.0
Chennai,2020-06-07,109,59.95,117.72,90.47,124.26,1.14,103.55,7,6,1,76.0
Chennai,2020-07-07,76,41.8,82.08,63.08,86.64,0.8,72.2,7,7,0,60.0
Chennai,2020-08-07,60,33.0,64.8,49.8,68.4,0.63,57.0,7,8,0,60.0
Chennai,2020-09-07,60,33.0,64.8,49.8,68.4,0.63,57.0,7,9,0,64.0
Chennai,2020-10-07,64,35.2,69.12,53.12,72.96,0.67,60.8,7,10,0,61.0
Chennai,2020-11-07,61,33.55,65.88,50.63,69.54,0.64,57.95,7,11,1,65.0
Chennai,2020-12-07,65,35.75,70.2,53.95,74.1,0.68,61.75,7,12,0,61.0
Chennai,2020-01-08,61,33.55,65.88,50.63,69.54,0.64,57.95,8,1,0,58.0
Chennai,2020-02-08,58,31.9,62.64,48.14,66.12,0.61,55.1,8,2,1,55.0
Chennai,2020-03-08,55,30.25,59.4,45.65,62.7,0.58,52.25,8,3,1,76.0
Chennai,2020-04-08,76,41.8,82.08,63.08,86.64,0.8,72.2,8,4,0,48.0
Chennai,2020-05-08,48,26.4,51.84,39.84,54.72,0.5,45.6,8,5,0,54.0
Chennai,2020-06-08,54,29.7,58.32,44.82,61.56,0.57,51.3,8,6,0,71.0
Chennai,2020-07-08,71,39.05,76.68,58.93,80.94,0.75,67.45,8,7,0,70.0
Chennai,2020-08-08,70,38.5,75.6,58.1,79.8,0.74,66.5,8,8,1,56.0
Chennai,2020-09-08,56,30.8,60.48,46.48,63.84,0.59,53.2,8,9,0,59.0
Chennai,2020-10-08,59,32.45,63.72,48.97,67.26,0.62,56.05,8,10,0,56.0
Chennai,2020-11-08,56,30.8,60.48,46.48,63.84,0.59,53.2,8,11,1,65.0
Chennai,2020-12-08,65,35.75,70.2,53.95,74.1,0.68,61.75,8,12,0,69.0
Chennai,2020-01-09,69,37.95,74.52,57.27,78.66,0.72,65.55,9,1,0,73.0
Chennai,2020-02-09,73,40.15,78.84,60.59,83.22,0.77,69.35,9,2,1,71.0
Chennai,2020-03-09,71,39.05,76.68,58.93,80.94,0.75,67.45,9,3,0,62.0
Chennai,2020-04-09,62,34.1,66.96,51.46,70.68,0.65,58.9,9,4,0,58.0
Chennai,2020-05-09,58,31.9,62.64,48.14,66.12,0.61,55.1,9,5,1,66.0
Chennai,2020-06-09,66,36.3,71.28,54.78,75.24,0.69,62.7,9,6,0,62.0
Chennai,2020-07-09,62,34.1,66.96,51.46,70.68,0.65,58.9,9,7,0,52.0
Chennai,2020-08-09,52,28.6,56.16,43.16,59.28,0.55,49.4,9,8,1,85.0
Chennai,2020-09-09,85,46.75,91.8,70.55,96.9,0.89,80.75,9,9,0,50.0
Chennai,2020-10-09,50,27.5,54.0,41.5,57.0,0.53,47.5,9,10,0,73.0
Chennai,2020-11-09,73,40.15,78.84,60.59,83.22,0.77,69.35,9,11,0,64.0
Chennai,2020-12-09,64,35.2,69.12,53.12,72.96,0.67,60.8,9,12,0,50.0
Chennai,2020-01-10,50,27.5,54.0,41.5,57.0,0.53,47.5,10,1,0,50.0
Chennai,2020-02-10,50,27.5,54.0,41.5,57.0,0.53,47.5,10,2,0,46.0
Chennai,2020-03-10,46,25.3,49.68,38.18,52.44,0.48,43.7,10,3,0,47.0
Chennai,2020-04-10,47,25.85,50.76,39.01,53.58,0.49,44.65,10,4,0,45.0
Chennai,2020-05-10,45,24.75,48.6,37.35,51.3,0.47,42.75,10,5,1,66.0
Chennai,2020-06-10,66,36.3,71.28,54.78,75.24,0.69,62.7,10,6,0,58.0
Chennai,2020-07-10,58,31.9,62.64,48.14,66.12,0.61,55.1,10,7,0,56.0
Chennai,2020-08-10,56,30.8,60.48,46.48,63.84,0.59,53.2,10,8,0,64.0
Chennai,2020-09-10,64,35.2,69.12,53.12,72.96,0.67,60.8,10,9,0,55.0
Chennai,2020-10-10,55,30.25,59.4,45.65,62.7,0.58,52.25,10,10,1,55.0
Chennai,2020-11-10,55,30.25,59.4,45.65,62.7,0.58,52.25,10,11,0,55.0
Chennai,2020-12-10,55,30.25,59.4,45.65,62.7,0.58,52.25,10,12,0,117.0
Chennai,2020-01-11,117,64.35,126.36,97.11,133.38,1.23,111.15,11,1,1,87.0
Chennai,2020-02-11,87,47.85,93.96,72.21,99.18,0.91,82.65,11,2,0,148.0
Chennai,2020-03-11,148,81.4,159.84,122.84,168.72,1.55,140.6,11,3,0,90.0
Chennai,2020-04-11,90,49.5,97.2,74.7,102.6,0.95,85.5,11,4,1,59.0
Chennai,2020-05-11,59,32.45,63.72,48.97,67.26,0.62,56.05,11,5,0,48.0
Chennai,2020-06-11,48,26.4,51.84,39.84,54.72,0.5,45.6,11,6,0,55.0
Chennai,2020-07-11,55,30.25,59.4,45.65,62.7,0.58,52.25,11,7,1,85.0
Chennai,2020-08-11,85,46.75,91.8,70.55,96.9,0.89,80.75,11,8,0,113.0
Chennai,2020-09-11,113,62.15,122.04,93.79,128.82,1.19,107.35,11,9,0,116.0
Chennai,2020-10-11,116,63.8,125.28,96.28,132.24,1.22,110.2,11,10,1,103.0
Chennai,2020-11-11,103,56.65,111.24,85.49,117.42,1.08,97.85,11,11,0,69.0
Chennai,2020-12-11,69,37.95,74.52,57.27,78.66,0.72,65.55,11,12,0,60.0
Chennai,2020-01-12,60,33.0,64.8,49.8,68.4,0.63,57.0,12,1,1,66.0
Chennai,2020-02-12,66,36.3,71.28,54.78,75.24,0.69,62.7,12,2,0,42.0
Chennai,2020-03-12,42,23.1,45.36,34.86,47.88,0.44,39.9,12,3,0,30.0
Chennai,2020-04-12,30,16.5,32.4,24.9,34.2,0.32,28.5,12,4,1,32.0
Chennai,2020-05-12,32,17.6,34.56,26.56,36.48,0.34,30.4,12,5,0,28.0
Chennai,2020-06-12,28,15.4,30.24,23.24,31.92,0.29,26.6,12,6,0,30.0
Chennai,2020-07-12,30,16.5,32.4,24.9,34.2,0.32,28.5,12,7,1,36.0
Chennai,2020-08-12,36,19.8,38.88,29.88,41.04,0.38,34.2,12,8,0,50.0
Chennai,2020-09-12,50,27.5,54.0,41.5,57.0,0.53,47.5,12,9,1,69.0
Chennai,2020-10-12,69,37.95,74.52,57.27,78.66,0.72,65.55,12,10,0,94.0
Chennai,2020-11-12,94,51.7,101.52,78.02,107.16,0.99,89.3,12,11,0,105.0
Chennai,2020-12-12,105,57.75,113.4,87.15,119.7,1.1,99.75,12,12,1,85.0
Chennai,2021-01-01,85,46.75,91.8,70.55,96.9,0.89,80.75,1,1,0,74.0
Chennai,2021-02-01,74,40.7,79.92,61.42,84.36,0.78,70.3,1,2,0,63.0
Chennai,2021-03-01,63,34.65,68.04,52.29,71.82,0.66,59.85,1,3,0,64.0
Chennai,2021-04-01,64,35.2,69.12,53.12,72.96,0.67,60.8,1,4,0,43.0
Chennai,2021-05-01,43,23.65,46.44,35.69,49.02,0.45,40.85,1,5,1,38.0
Chennai,2021-06-01,38,20.9,41.04,31.54,43.32,0.4,36.1,1,6,0,44.0
Chennai,2021-07-01,44,24.2,47.52,36.52,50.16,0.46,41.8,1,7,0,41.0
Chennai,2021-08-01,41,22.55,44.28,34.03,46.74,0.43,38.95,1,8,1,86.0
Chennai,2021-09-01,86,47.3,92.88,71.38,98.04,0.9,81.7,1,9,0,94.0
Chennai,2021-10-01,94,51.7,101.52,78.02,107.16,0.99,89.3,1,10,0,92.0
Chennai,2021-11-01,92,50.6,99.36,76.36,104.88,0.97,87.4,1,11,0,74.0
Chennai,2021-12-01,74,40.7,79.92,61.42,84.36,0.78,70.3,1,12,0,64.0
Chennai,2021-01-02,64,35.2,69.12,53.12,72.96,0.67,60.8,2,1,1,88.0
Chennai,2021-02-02,88,48.4,95.04,73.04,100.32,0.92,83.6,2,2,0,83.0
Chennai,2021-03-02,83,45.65,89.64,68.89,94.62,0.87,78.85,2,3,0,84.0
Chennai,2021-04-02,84,46.2,90.72,69.72,95.76,0.88,79.8,2,4,0,104.0
Chennai,2021-05-02,104,57.2,112.32,86.32,118.56,1.09,98.8,2,5,1,109.0
Chennai,2021-06-02,109,59.95,117.72,90.47,124.26,1.14,103.55,2,6,0,110.0
Chennai,2021-07-02,110,60.5,118.8,91.3,125.4,1.16,104.5,2,7,0,74.0
Chennai,2021-08-02,74,40.7,79.92,61.42,84.36,0.78,70.3,2,8,0,86.0
Chennai,2021-09-02,86,47.3,92.88,71.38,98.04,0.9,81.7,2,9,0,96.0
Chennai,2021-10-02,96,52.8,103.68,79.68,109.44,1.01,91.2,2,10,1,95.0
Chennai,2021-11-02,95,52.25,102.6,78.85,108.3,1.0,90.25,2,11,0,72.0
Chennai,2021-12-02,72,39.6,77.76,59.76,82.08,0.76,68.4,2,12,0,42.0
Chennai,2021-01-03,42,23.1,45.36,34.86,47.88,0.44,39.9,3,1,1,78.0
Chennai,2021-02-03,78,42.9,84.24,64.74,88.92,0.82,74.1,3,2,0,83.0
Chennai,2021-03-03,83,45.65,89.64,68.89,94.62,0.87,78.85,3,3,0,72.0
Chennai,2021-04-03,72,39.6,77.76,59.76,82.08,0.76,68.4,3,4,1,73.0
Chennai,2021-05-03,73,40.15,78.84,60.59,83.22,0.77,69.35,3,5,0,67.0
Chennai,2021-06-03,67,36.85,72.36,55.61,76.38,0.7,63.65,3,6,0,64.0
Chennai,2021-07-03,64,35.2,69.12,53.12,72.96,0.67,60.8,3,7,1,49.0
Chennai,2021-08-03,49,26.95,52.92,40.67,55.86,0.51,46.55,3,8,0,76.0
Chennai,2021-09-03,76,41.8,82.08,63.08,86.64,0.8,72.2,3,9,0,50.0
Chennai,2021-10-03,50,27.5,54.0,41.5,57.0,0.53,47.5,3,10,1,42.0
Chennai,2021-11-03,42,23.1,45.36,34.86,47.88,0.44,39.9,3,11,0,43.0
Chennai,2021-12-03,43,23.65,46.44,35.69,49.02,0.45,40.85,3,12,0,57.0
Chennai,2021-01-04,57,31.35,61.56,47.31,64.98,0.6,54.15,4,1,0,71.0
Chennai,2021-02-04,71,39.05,76.68,58.93,80.94,0.75,67.45,4,2,0,83.0
Chennai,2021-03-04,83,45.65,89.64,68.89,94.62,0.87,78.85,4,3,0,64.0
Chennai,2021-04-04,64,35.2,69.12,53.12,72.96,0.67,60.8,4,4,1,66.0
Chennai,2021-05-04,66,36.3,71.28,54.78,75.24,0.69,62.7,4,5,0,68.0
Chennai,2021-06-04,68,37.4,73.44,56.44,77.52,0.71,64.6,4,6,0,63.0
Chennai,2021-07-04,63,34.65,68.04,52.29,71.82,0.66,59.85,4,7,1,82.0
Chennai,2021-08-04,82,45.1,88.56,68.06,93.48,0.86,77.9,4,8,0,67.0
Chennai,2021-09-04,67,36.85,72.36,55.61,76.38,0.7,63.65,4,9,1,66.0
Chennai,2021-10-04,66,36.3,71.28,54.78,75.24,0.69,62.7,4,10,0,67.0
Chennai,2021-11-04,67,36.85,72.36,55.61,76.38,0.7,63.65,4,11,0,53.0
Chennai,2021-12-04,53,29.15,57.24,43.99,60.42,0.56,50.35,4,12,1,64.0
Chennai,2021-01-05,64,35.2,69.12,53.12,72.96,0.67,60.8,5,1,0,48.0
Chennai,2021-02-05,48,26.4,51.84,39.84,54.72,0.5,45.6,5,2,0,46.0
Chennai,2021-03-05,46,25.3,49.68,38.18,52.44,0.48,43.7,5,3,0,51.0
Chennai,2021-04-05,51,28.05,55.08,42.33,58.14,0.54,48.45,5,4,0,42.0
Chennai,2021-05-05,42,23.1,45.36,34.86,47.88,0.44,39.9,5,5,0,43.0
Chennai,2021-06-05,43,23.65,46.44,35.69,49.02,0.45,40.85,5,6,1,65.0
Chennai,2021-07-05,65,35.75,70.2,53.95,74.1,0.68,61.75,5,7,0,51.0
Chennai,2021-08-05,51,28.05,55.08,42.33,58.14,0.54,48.45,5,8,0,56.0
Chennai,2021-09-05,56,30.8,60.48,46.48,63.84,0.59,53.2,5,9,1,41.0
Chennai,2021-10-05,41,22.55,44.28,34.03,46.74,0.43,38.95,5,10,0,49.0
Chennai,2021-11-05,49,26.95,52.92,40.67,55.86,0.51,46.55,5,11,0,72.0
Chennai,2021-12-05,72,39.6,77.76,59.76,82.08,0.76,68.4,5,12,1,64.0
Chennai,2021-01-06,64,35.2,69.12,53.12,72.96,0.67,60.8,6,1,0,64.0
Chennai,2021-02-06,64,35.2,69.12,53.12,72.96,0.67,60.8,6,2,1,56.0
Chennai,2021-03-06,56,30.8,60.48,46.48,63.84,0.59,53.2,6,3,1,44.0
Chennai,2021-04-06,44,24.2,47.52,36.52,50.16,0.46,41.8,6,4,0,44.0
Chennai,2021-05-06,44,24.2,47.52,36.52,50.16,0.46,41.8,6,5,0,72.0
Chennai,2021-06-06,72,39.6,77.76,59.76,82.08,0.76,68.4,6,6,1,74.0
Chennai,2021-07-06,74,40.7,79.92,61.42,84.36,0.78,70.3,6,7,0,50.0
Chennai,2021-08-06,50,27.5,54.0,41.5,57.0,0.53,47.5,6,8,0,52.0
Chennai,2021-09-06,52,28.6,56.16,43.16,59.28,0.55,49.4,6,9,0,70.0
Chennai,2021-10-06,70,38.5,75.6,58.1,79.8,0.74,66.5,6,10,0,75.0
Chennai,2021-11-06,75,41.25,81.0,62.25,85.5,0.79,71.25,6,11,1,62.0
Chennai,2021-12-06,62,34.1,66.96,51.46,70.68,0.65,58.9,6,12,0,58.0
Chennai,2021-01-07,58,31.9,62.64,48.14,66.12,0.61,55.1,7,1,0,53.0
Chennai,2021-02-07,53,29.15,57.24,43.99,60.42,0.56,50.35,7,2,1,43.0
Chennai,2021-03-07,43,23.65,46.44,35.69,49.02,0.45,40.85,7,3,1,60.0
Chennai,2021-04-07,60,33.0,64.8,49.8,68.4,0.63,57.0,7,4,0,51.0
Chennai,2021-05-07,51,28.05,55.08,42.33,58.14,0.54,48.45,7,5,0,47.0
Chennai,2021-06-07,47,25.85,50.76,39.01,53.58,0.49,44.65,7,6,0,55.0
Chennai,2021-07-07,55,30.25,59.4,45.65,62.7,0.58,52.25,7,7,0,56.0
Chennai,2021-08-07,56,30.8,60.48,46.48,63.84,0.59,53.2,7,8,1,56.0
Chennai,2021-09-07,56,30.8,60.48,46.48,63.84,0.59,53.2,7,9,0,54.0
Chennai,2021-10-07,54,29.7,58.32,44.82,61.56,0.57,51.3,7,10,0,52.0
Chennai,2021-11-07,52,28.6,56.16,43.16,59.28,0.55,49.4,7,11,1,54.0
Chennai,2021-12-07,54,29.7,58.32,44.82,61.56,0.57,51.3,7,12,0,52.0
Chennai,2021-01-08,52,28.6,56.16,43.16,59.28,0.55,49.4,8,1,0,55.0
Chennai,2021-02-08,55,30.25,59.4,45.65,62.7,0.58,52.25,8,2,0,59.0
Chennai,2021-03-08,59,32.45,63.72,48.97,67.26,0.62,56.05,8,3,0,53.0
Chennai,2021-04-08,53,29.15,57.24,43.99,60.42,0.56,50.35,8,4,0,67.0
Chennai,2021-05-08,67,36.85,72.36,55.61,76.38,0.7,63.65,8,5,1,59.0
Chennai,2021-06-08,59,32.45,63.72,48.97,67.26,0.62,56.05,8,6,0,61.0
Chennai,2021-07-08,61,33.55,65.88,50.63,69.54,0.64,57.95,8,7,0,62.0
Chennai,2021-08-08,62,34.1,66.96,51.46,70.68,0.65,58.9,8,8,1,53.0
Chennai,2021-09-08,53,29.15,57.24,43.99,60.42,0.56,50.35,8,9,0,51.0
Chennai,2021-10-08,51,28.05,55.08,42.33,58.14,0.54,48.45,8,10,0,62.0
Chennai,2021-11-08,62,34.1,66.96,51.46,70.68,0.65,58.9,8,11,0,67.0
Chennai,2021-12-08,67,36.85,72.36,55.61,76.38,0.7,63.65,8,12,0,71.0
Chennai,2021-01-09,71,39.05,76.68,58.93,80.94,0.75,67.45,9,1,1,68.0
Chennai,2021-02-09,68,37.4,73.44,56.44,77.52,0.71,64.6,9,2,0,63.0
Chennai,2021-03-09,63,34.65,68.04,52.29,71.82,0.66,59.85,9,3,0,59.0
Chennai,2021-04-09,59,32.45,63.72,48.97,67.26,0.62,56.05,9,4,0,52.0
Chennai,2021-05-09,52,28.6,56.16,43.16,59.28,0.55,49.4,9,5,1,51.0
Chennai,2021-06-09,51,28.05,55.08,42.33,58.14,0.54,48.45,9,6,0,46.0
Chennai,2021-07-09,46,25.3,49.68,38.18,52.44,0.48,43.7,9,7,0,52.0
Chennai,2021-08-09,52,28.6,56.16,43.16,59.28,0.55,49.4,9,8,0,59.0
Chennai,2021-09-09,59,32.45,63.72,48.97,67.26,0.62,56.05,9,9,0,58.0
Chennai,2021-10-09,58,31.9,62.64,48.14,66.12,0.61,55.1,9,10,1,63.0
Chennai,2021-11-09,63,34.65,68.04,52.29,71.82,0.66,59.85,9,11,0,63.0
Chennai,2021-12-09,63,34.65,68.04,52.29,71.82,0.66,59.85,9,12,0,50.0
